STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,s_adj,Seasonal adjustment,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2012-Q2,,20.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2012-Q3,,19.0,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2012-Q4,,20.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2013-Q1,,21.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2013-Q2,,19.4,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2013-Q3,,18.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2013-Q4,,19.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2014-Q1,,18.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2014-Q2,,18.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2014-Q3,,16.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2014-Q4,,17.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2015-Q1,,17.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2015-Q2,,17.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2015-Q3,,16.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2015-Q4,,17.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2016-Q1,,18.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2016-Q2,,17.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2016-Q3,,17.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2016-Q4,,17.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2017-Q1,,17.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2017-Q2,,15.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2017-Q3,,15.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2017-Q4,,16.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2018-Q1,,16.0,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2018-Q2,,14.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2018-Q3,,14.5,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2018-Q4,,15.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2019-Q1,,14.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2019-Q2,,14.5,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2019-Q3,,15.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2019-Q4,,15.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2020-Q1,,16.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2020-Q2,,15.4,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2020-Q3,,19.4,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ME,Montenegro,2020-Q4,,20.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2009-Q1,,32.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2009-Q2,,31.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2009-Q3,,31.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2009-Q4,,32.4,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2010-Q1,,33.5,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2010-Q2,,32.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2010-Q3,,31.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2010-Q4,,31.0,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2011-Q1,,31.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2011-Q2,,31.4,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2011-Q3,,31.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2011-Q4,,31.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2012-Q1,,31.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2012-Q2,,31.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2012-Q3,,30.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2012-Q4,,30.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2013-Q1,,29.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2013-Q2,,28.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2013-Q3,,28.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2013-Q4,,28.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2014-Q1,,28.5,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2014-Q2,,28.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2014-Q3,,27.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2014-Q4,,27.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2015-Q1,,27.5,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2015-Q2,,26.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2015-Q3,,25.4,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2015-Q4,,24.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2016-Q1,,24.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2016-Q2,,24.0,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2016-Q3,,23.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2016-Q4,,23.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2017-Q1,,23.0,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2017-Q2,,22.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2017-Q3,,22.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2017-Q4,,21.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2018-Q1,,21.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2018-Q2,,21.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,MK,North Macedonia,2018-Q3,,20.7,,,,,
